environment passable, scene cosy, 1
furniture oleaginous, utensils loathly, 1
silverware plushy, room unstinting, 1
frontage repellent, spoonful in bad shape, 1
property secure, area good, 1
eating utensil lavish, environment big, 0
server high quality, waiters high quality, 1
place good, region secure, 1
counter too-generous, trays very clean, 1
air conditioning pleasant, tray sebaceous, 0
tiffin good for you, prices overpriced, 0
alimentary paste good for you, meal salubrious, 1
dishful unstinted, drinking glass shining, 1
parking lot unavailable, environs enough, 0
payment method good, service good, 0
parking area poor, region far, 0
kitchen repellant, experience fair to middling, 0
spoonful too-generous, waiters fast, 0
hygienics munificent, article of furniture very clean, 1
piece of furniture vivid, bill of fare good for you, 0
breakfast salubrious, rice high quality, 1
article of furniture revolting, dish repellant, 1
parking area empty, parking area empty, 1
ventilating system good, waiters likable, 0
payment method overstated, area big, 0
article of furniture big, speech bad, 0
main course first-class, place big, 0
cutlery wicked, setting dark, 0
waiters quick, cashier likable, 1
place dangerous, area big, 1
location secure, room unsparing, 0
country serious, air conditioning boring, 0
cashier fast, country nigh, 0
poulet good for you, parking hard to find, 0
defrayment affordable, cost low, 1
piece of furniture clean, elbow room big, 0
parking space large, place free, 1
gallus gallus loathly, parking convenience hard to find, 0
staff grumpy, ambiance memorable, 0
defrayment cheap, boozing disgustful, 0
parking space narrow, parking space small, 1
main good for you, prices not too expensive, 0
place repellent, window dressing greasy, 1
area lively, location secure, 1
drinks unappetizing, organization good, 0
reference trustable, area polluted, 0
religious service high quality, service horrible, 0
culinary art high quality, parking area narrow, 0
table stained, area remote, 0
payment overstated, price overdone, 1
leg high quality, intellectual nourishment salubrious, 1
article of furniture very clean, hygiene unstinting, 1
line not professional, bathroom too-generous, 0
price expensive, property available, 0
hygienics vivid, background boring, 0
waiters slow, place large, 0
parking area poor, euphony passable, 0
area popular, meat big, 0
counter in bad shape, piece of furniture wicked, 1
place horrible, atmosphere terrible, 1
place hard to find, property near, 0
address near, piece of furniture dark, 0
country dark, country unsafe, 1
place useable, place useable, 1
staff helpful, server very slow, 0
property safe, air conditioning relaxing, 0
country popular, organization well trained, 0
nutrient unappetizing, air conditioning crowded, 0
menu red-hot, area near, 0
music enough, air conditioning fantabulous, 1
place secure, location safe, 1
parking area poor, parking convenience hard to find, 1
defrayal affordable, defrayment low, 1
parking space available, parking space hard to find, 0
hygienics luxurious, trays too-generous, 1
ambiance relaxing, property first-class, 1
waiters not so helpful, server not so helpful, 1
cost overdone, defrayment expensive, 1
services very slow, organization slow, 1
eating utensil poor, defrayment high-priced, 0
knife unstinting, price affordable, 0
glass impeccable, bath very clean, 1
organization slow, organization friendly, 0
rice very spicy, sweet repellant, 1
scene horrible, ventilating system bad, 1
place available, property safe, 1
damage high, reference touristy, 0
parking area free, property available, 1
organisation very slow, payment method fair, 0
line well trained, service helpful, 1
cost fair, steak yucky, 0
country secure, parking space unavailable, 0
place sebaceous, article of furniture loathly, 1
ramification high quality, cost high, 0
frontage bad, cutlery not washed, 1
boozing bad, ventilation system fair to middling, 0
server grumpy, service not professional, 1
intellectual nourishment organic, transportation insipid, 0
setting bad, defrayment overstated, 0
access high quality, poulet healthy, 1
parking lot free, parking lot available, 1
room distasteful, waiter not so helpful, 0
place first-class, service bad, 0
damage low, access high quality, 0
damage acceptable, plates very clean, 0
payment acceptable, cost fair, 1
eating utensil impeccable, window dressing unstinting, 1
divine service good, server not professional, 0
solid food delicious, computer address life-threatening, 0
main course perfectly cooked, cashier high quality, 0
article of furniture great, setting fantabulous, 1
atmosphere big, parking area empty, 0
staff good, waitress knowledgable, 1
property safe, property available, 1
payment overpriced, organisation very slow, 0
rice healthy, afters high quality, 1
crotch yucky, way revolting, 1
region serious, country polluted, 1
tray unsparing, cost costly, 0
address good, main dish revolting, 0
ventilation system snug, drinking glass big, 0
waiter likable, organisation well trained, 1
location near, speech good, 1
divine service very slow, religious service bad, 1
sideboard washed, table unstinted, 1
services not so helpful, music good taste, 0
waitresses very slow, fish high quality, 0
nutrient salubrious, meal healthy, 1
property uncommitted, parking space safe, 1
cashier helpful, prices overdone, 0
boozing organic, branch salubrious, 1
parking lot large, line not professional, 0
location good, parking area available, 0
dishful greasy, glass shining, 0
area big, dishful greasy, 0
toll not too expensive, defrayal not too expensive, 1
table munificent, eating utensil overgenerous, 1
toll high, cost high, 1
furniture yucky, property unavailable, 0
transportation high quality, waitresses slow, 0
soup healthy, admittance fantabulous, 0
parking space small, access good for you, 0
parking lot poor, parking lot narrow, 1
damage overpriced, environment terrible, 0
music depressing, music dark, 1
prices overpriced, address touristy, 0
window dressing loathsome, speech good, 0
property small, ventilation system fantabulous, 0
parking area useable, parking area free, 1
place bad, utensils smart, 0
waiter grumpy, furniture overgenerous, 0
staff horrible, cashier big, 1
payment method affordable, defrayal acceptable, 1
damage acceptable, damage acceptable, 1
place touristy, waiter very slow, 0
place far, cost overpriced, 0
payment method acceptable, defrayment acceptable, 1
euphony bad, spoonful repellant, 0
breakfast perfectly cooked, alimentary paste good for you, 0
waiters fast, cashier professional, 1
line big, place boring, 0
fare loathsome, preparation repellant, 1
parking lot empty, parking area free, 1
prices not too expensive, prices not too expensive, 1
silverware loathly, service high quality, 0
price overstated, parking space large, 0
crotch unstinting, line well trained, 0
reference bad, parking area free, 0
ventilation system great, staff not so helpful, 0
parking space uncommitted, parking space free, 1
bath impeccable, property hard to find, 0
parking area narrow, parking space usable, 0
property yucky, price pricy, 0
parking space large, staff quick, 0
fare luscious, drink savory, 1
defrayment fair, defrayment overstated, 0
dishes fantabulous, server not so helpful, 0
air conditioner cosy, ambience outstanding, 1
service slow, hygienics unstinted, 0
parking space unavailable, parking space small, 1
ambience fancy, drink yum, 0
scope big, briny salubrious, 0
air conditioning noisy, background horrible, 1
service fast, furniture terrible, 0
piece of furniture skanky, payment method overdone, 0
sideboard oleaginous, place oleaginous, 1
piece of furniture good taste, furniture good, 1
parking area empty, line fast, 0
solid food good for you, hall sebaceous, 0
atmosphere comfortable, air enough, 1
music adequate, parking area unavailable, 0
region bad, staff likeable, 0
air enough, parking area small, 0
line well-disposed, defrayment good, 0
plates first-class, parking lot safe, 0
scope big, place free, 0
parking area empty, tabular array loathly, 0
parking hard to find, dish red-hot, 0
organisation knowledgable, service quick, 1
utensils lush, counter overgenerous, 1
parking space available, payment overpriced, 0
breakfast well seasoned, card first-class, 1
property safe, frontage in bad shape, 0
place remote, parking space useable, 0
property unsafe, room yucky, 0
parking area narrow, property unavailable, 1
waiters fast, waitresses quick, 1
faculty high quality, place poor, 0
furniture overgenerous, counter clean, 1
line helpful, area near, 0
property uncommitted, place lively, 0
background bad taste, divine service knowledgable, 0
dishful unappetizing, arm loathsome, 1
article of furniture yucky, experience relaxing, 0
place large, place unsafe, 0
defrayal affordable, drink delicious, 0
spoonful disgusting, meal excellent, 0
parking space small, hall big, 0
background beautiful, defrayal expensive, 0
decor passable, server well-disposed, 0
ventilation system uncomfortable, branch distasteful, 0
country good, line bad, 0
services high quality, tray unstinting, 0
repast skanky, beverage repellant, 1
frontage impeccable, main dish good, 0
air conditioner noisy, location nigh, 0
location secure, defrayal fair, 0
organisation likable, parking area small, 0
tables too-generous, reference good, 0
property racy, location bad, 0
cost low, parking lot narrow, 0
speech life-threatening, location grievous, 1
frontal unsparing, damage low, 0
ambience decent, price affordable, 0
euphony beautiful, area popular, 0
crotch unstinted, sideboard munificent, 1
parking space empty, defrayal overdone, 0
place small, price affordable, 0
price fair, cookery good, 0
air depressing, cost acceptable, 0
carte du jour distasteful, piece of furniture smart, 0
property available, ambience sad, 0
address remote, admission good for you, 0
knife distasteful, country nigh, 0
dish unappetizing, tiffin high quality, 0
place noisy, environment horrible, 1
defrayal costly, dish good for you, 0
region secure, room big, 0
parking space uncommitted, parking space available, 1
facade unstinted, parking area uncommitted, 0
tiffin well seasoned, salad succulent, 1
damage acceptable, region life-threatening, 0
boozing voluptuous, cuisine well seasoned, 1
ramification fantabulous, damage low, 0
property unavailable, parking space unavailable, 1
payment method good, payment method cheap, 1
place hard to find, cookery high quality, 0
place touristy, place good, 1
chair repellent, way in bad shape, 1
chairs unstinting, trays unsparing, 1
waiter not so helpful, divine service not so helpful, 1
ventilation system snug, card luscious, 0
hygiene unstinted, region unsecure, 0
furniture unstinted, property hard to find, 0
food salubrious, soup good for you, 1
dessert repellant, property unsecure, 0
religious service bad, service well trained, 0
location touristy, parking area hard to find, 0
subdivision first-class, cooking red-hot, 1
knife clean, region trustable, 0
address good, address good, 1
place hard to find, ramification red-hot, 0
location secure, ramification high quality, 0
property unsecure, environs outstanding, 0
defrayment raging, damage high, 1
room loathsome, experience calming, 0
parking space uncommitted, cashier good, 0
place remote, main course red-hot, 0
religious service likable, parking lot poor, 0
parking space hard to find, property small, 1
gallus gallus flat, carte du jour revolting, 1
euphony depressing, address grievous, 0
waitress not so helpful, environs splendid, 0
price acceptable, defrayment acceptable, 1
reference touristy, air depressing, 0
server big, area trustable, 0
address safe, region secure, 1
payment not too expensive, cost acceptable, 1
spoon very clean, silverware shining, 1
property empty, place unstinting, 0
parking space hard to find, spoon distasteful, 0
kitchen overgenerous, staff high quality, 0
drink good for you, drinks good for you, 1
environment excellent, religious service well-disposed, 0
prices high-priced, glasses repellent, 0
staff grumpy, services not so helpful, 1
parking space usable, parking area usable, 1
area trustable, parking area available, 0
property hard to find, property distasteful, 0
parking space useable, defrayment low, 0
location unsafe, carte du jour excellent, 0
parking area small, parking space small, 1
environs happy, dish distasteful, 0
place good, location popular, 1
country good, address good, 1
place uncommitted, region nigh, 0
piece of furniture stained, property good, 0
boozing well seasoned, admittance high quality, 0
property dark, area grievous, 1
lighting fantabulous, parking area narrow, 0
waiters bad, service not professional, 1
defrayment costly, toll overstated, 1
ambience excellent, air conditioner sophisticated, 1
plate dirty, environment noisy, 0
payment method good, cashier bad, 0
air conditioner horrible, air conditioner uncomfortable, 1
organization high quality, line quick, 1
religious service well-disposed, waiters quick, 1
payment method acceptable, defrayal cheap, 1
ventilation system relaxing, atmosphere good, 1
environment crowded, euphony depressing, 1
afters repellant, parking available, 0
address life-threatening, place dangerous, 1
parking area uncommitted, waiters bad, 0
terms high-priced, price expensive, 1
knife clean, reference far, 0
payment overstated, background bad, 0
service bad, waiters big, 1
computer menu fantabulous, dishes savory, 1
country grievous, parking lot large, 0
scene big, ambience horrible, 1
defrayal expensive, toll high, 1
intellectual nourishment high quality, beverage salubrious, 1
price not too expensive, piece of furniture overgenerous, 0
organization not so helpful, cashier big, 1
tiffin revolting, parking area hard to find, 0
defrayment expensive, property useable, 0
location trustable, region touristy, 1
place impeccable, solid food voluptuous, 0
parking space free, silverware brilliant, 0
country bad, service high quality, 0
parking lot usable, parking lot empty, 1
parking space poor, price hot, 0
service fast, afters fantabulous, 0
plate revolting, sideboard bright, 0
plate very clean, euphony horrible, 0
area unsafe, region polluted, 1
waitress well-disposed, waiter well-disposed, 1
waiters horrible, service horrible, 1
plates luscious, payment method not too expensive, 0
property unstinting, place small, 0
setting bad, ambience noisy, 1
table very clean, fork unsparing, 1
parking convenience hard to find, parking space unavailable, 1
meat flavorless, cost low, 0
setting pleasant, piece of furniture adequate, 1
place free, property useable, 1
parking area large, cashier knowledgable, 0
glassful repellent, piece of furniture stained, 1
hall loathsome, article of furniture repellent, 1
place trustable, defrayment hot, 0
cutlery plushy, waiters bad, 0
euphony depressing, gallus gallus high quality, 0
intellectual nourishment luscious, accession savory, 1
frontage sebaceous, bath repellent, 1
counter in bad shape, server knowledgable, 0
service bad, service very slow, 1
poulet red-hot, main course red-hot, 1
food for thought repellent, carte du jour yucky, 1
environment cosy, dinner party luscious, 0
branch high quality, price low, 0
line likable, service fast, 1
air dark, setting horrible, 1
elbow room overgenerous, bathroom impeccable, 1
intellectual nourishment loathly, fish healthy, 0
place dark, property secure, 0
facade unstinting, fork unstinted, 1
article of furniture fantabulous, property near, 0
defrayment acceptable, damage fair, 1
spoonful bad, piece of furniture dirty, 1
atmosphere crowded, ambience sad, 1
defrayal costly, defrayal high-priced, 1
address bad, staff slow, 0
service horrible, property useable, 0
cost costly, parking convenience hard to find, 0
area unsafe, region serious, 1
main course interesting, afters savory, 1
address trustable, address good, 1
price overdone, price hot, 1
area far, speech far, 1
price affordable, organisation high quality, 0
parking area free, piece of furniture shining, 0
staff big, religious service knowledgable, 0
property big, cutlery unstinted, 0
defrayal acceptable, cost overdone, 0
waiters knowledgable, prices high, 0
location downtown, bathroom too-generous, 0
fish delicious, air conditioning cozy, 0
address safe, reference touristy, 1
waitress well-disposed, cookery awful, 0
spoonful unstinted, way very clean, 1
piece of furniture greasy, drinking first-class, 0
carte du jour very spicy, salad loathsome, 1
parking too-generous, entree good for you, 0
ventilating system great, article of furniture good, 1
drinking glass distasteful, kitchen dirty, 1
services very slow, culinary art unappetizing, 0
computer menu salubrious, region secure, 0
waitresses very slow, religious service not professional, 1
air conditioner bad, waiters grumpy, 0
property unsecure, computer address unsecure, 1
region unsafe, country unsafe, 1
place large, waiters fast, 0
repast salubrious, chairs distasteful, 0
cutlery unsparing, region trustable, 0
boozing good for you, waitresses bad, 0
environment terrible, divine service good, 0
parking space hard to find, main course boring, 0
scene excellent, property useable, 0
speech far, property bad, 1
payment method cheap, cost fair, 1
article of furniture very clean, drinking glass unstinted, 1
spoonful sebaceous, food for thought good for you, 0
computer address life-threatening, location bad, 1
parking unstinting, tables unsparing, 1
air calming, furniture passable, 1
parking lot small, parking area hard to find, 1
lunch good for you, staff friendly, 0
price cheap, region grievous, 0
atmosphere fantabulous, place nice, 1
crotch repellent, utensils sebaceous, 1
server high quality, air conditioner happy, 0
salad very spicy, parking lot hard to find, 0
parking space unavailable, plates distasteful, 0
kitchen unsparing, tables very clean, 1
cost affordable, defrayment acceptable, 1
service professional, waitress well-disposed, 1
tables repellent, eating utensil wicked, 1
ambience bad taste, article of furniture cosy, 0
religious service very slow, volaille good for you, 0
glasses distasteful, defrayal affordable, 0
parking space safe, property free, 1
luncheon healthy, cuisine good for you, 1
prices overdone, prices overstated, 1
area near, address near, 1
dessert good for you, dishes good for you, 1
air conditioning bad, property popular, 0
sir tim rice unappetizing, staff not professional, 0
repast yucky, prices not too expensive, 0
potable good for you, atmosphere bad, 0
organization not so helpful, faculty not so helpful, 1
dish healthy, drink salubrious, 1
cost fair, damage fair, 1
waiters high quality, place munificent, 0
parking space available, payment not too expensive, 0
cost exaggerated, cost low, 0
payment method not too expensive, defrayal cheap, 1
main course toothsome, divine service good, 0
country unsecure, place dark, 1
service not so helpful, organisation not so helpful, 1
toll overpriced, scope great, 0
payment method high, ambience fantabulous, 0
organization not so helpful, piece of furniture crowded, 0
place small, place small, 1
payment method fair, place unsafe, 0
place poor, parking hard to find, 1
computer address life-threatening, tray too-generous, 0
food for thought organic, arm good for you, 1
cookery loathly, dejeuner savourless, 1
parking lot safe, parking area usable, 1
organisation not so helpful, server good, 0
piece of furniture noisy, atmosphere uncomfortable, 1
place hard to find, parking area hard to find, 1
ventilation system terrible, euphony depressing, 1
defrayal high, property hard to find, 0
pizza pie excellent, luncheon salubrious, 0
ventilation system horrible, crotch unstinted, 0
card red-hot, cost exaggerated, 0
alimentary paste salubrious, drinkable good for you, 1
country good, drink salubrious, 0
ambience comfortable, setting comfortable, 1
main course well seasoned, leg distasteful, 0
hygienics overgenerous, tabular array washed, 1
parking hard to find, place narrow, 1
ambiance attractive, address trustable, 0
cooking flavourless, poulet disgusting, 1
cookery yummy, fare voluptuous, 1
piece of furniture depressing, ventilating system dark, 1
environment horrible, ventilation system uncomfortable, 1
ambience depressing, line good, 0
address bad, line not professional, 0
speech far, waiters slow, 0
property small, toll overpriced, 0
cashier bad, cashier big, 1
hygiene repellant, place narrow, 0
lighting terrible, cutlery unstinting, 0
main course savorless, property safe, 0
piece of furniture impeccable, place dangerous, 0
region remote, facade very clean, 0
piece of furniture attractive, air conditioner relaxing, 1
elbow room unstinted, dishful repellent, 0
spoonful not washed, food for thought high quality, 0
property grievous, region dark, 1
line likable, line knowledgable, 1
air conditioner soothing, service likable, 0
parking impeccable, experience uncomfortable, 0
faculty grumpy, payment high, 0
ambience big, cost acceptable, 0
parking area hard to find, cutlery lucullan, 0
address secure, country touristy, 1
music bad taste, ambience crowded, 1
region good, place uncommitted, 0
property munificent, cost cheap, 0
region dangerous, address far, 1
ventilating system good, card flavourless, 0
payment method costly, service not so helpful, 0
service slow, luncheon disgusting, 0
parking space narrow, pasta good for you, 0
property unavailable, carte du jour first-class, 0
parking area free, place large, 1
country racy, ventilating system big, 0
payment method hot, payment method expensive, 1
prices high, property safe, 0
dishes high quality, alimentary paste salubrious, 1
staff not so helpful, line high quality, 0
parking space unavailable, dejeuner yummy, 0
waiters big, parking space unavailable, 0
ambience good taste, cashier fast, 0
price fair, price fair, 1
line slow, waitresses bad, 1
environment uncomfortable, music calming, 0
food for thought first-class, waitresses quick, 0
eating utensil very clean, piece of furniture lush, 1
damage overdone, area popular, 0
organisation knowledgable, price good, 0
server likable, parking area poor, 0
plates luscious, dejeuner toothsome, 1
property available, staff quick, 0
damage high, accession good, 0
glass loathsome, reference good, 0
plates good for you, property life-threatening, 0
parking lot empty, piece of furniture excellent, 0
ambience attractive, main course awful, 0
area safe, reference trustable, 1
main course good for you, cashier fast, 0
piece of furniture splendid, payment high-priced, 0
breakfast delicious, pasta excellent, 1
price overdone, organization friendly, 0
parking free, parking space free, 1
defrayment pricey, article of furniture unstinted, 0
music calming, piece of furniture crowded, 0
spoonful big, cost fair, 0
parking area hard to find, place poor, 1
ambiance soothing, music splendid, 1
table very clean, way repellant, 0
cuisine distasteful, drink repellant, 1
property empty, defrayal cheap, 0
payment high-priced, cashier not professional, 0
alimentary paste luscious, main dish perfectly cooked, 1
menu interesting, parking lot poor, 0
cashier very slow, line very slow, 1
glass yucky, glass sebaceous, 1
price acceptable, food for thought healthy, 0
region safe, address good, 1
drinkable good for you, staff not so helpful, 0
staff not professional, service big, 1
staff high quality, waiters knowledgable, 1
area grievous, location dark, 1
property hard to find, line likable, 0
payment high-priced, property unsecure, 0
atmosphere good, organization grumpy, 0
glasses repellant, waitresses not so helpful, 0
environs bad taste, area remote, 0
sideboard impeccable, ambiance great, 0
price cheap, piece of furniture big, 0
boozing very spicy, faculty not so helpful, 0
line big, cost affordable, 0
parking space unavailable, ventilation system big, 0
waitresses horrible, organization well-disposed, 0
place dark, experience relaxing, 0
waitresses not so helpful, waitresses not professional, 1
region dark, service very slow, 0
defrayment affordable, property small, 0
cooking salubrious, boozing high quality, 1
parking area poor, carte good, 0
experience boring, music big, 1
air sad, scene uncomfortable, 1
tiffin wicked, experience calming, 0
main course savourless, parking space large, 0
area dangerous, utensils overgenerous, 0
waiters big, bill of fare luscious, 0
dinner party high quality, country popular, 0
parking area unavailable, property small, 1
background happy, payment method pricy, 0
experience dark, experience sad, 1
dish sebaceous, drinking glass not washed, 1
place large, parking space empty, 1
staff horrible, organization not so helpful, 1
property hard to find, property hard to find, 1
damage low, area big, 0
place narrow, payment method not too expensive, 0
cashier friendly, address bad, 0
toll not too expensive, payment method fair, 1
parking area free, parking lot safe, 1
snack good for you, bill of fare good for you, 1
area bad, atmosphere calming, 0
window dressing distasteful, service fast, 0
pizza pie first-class, place enough, 0
beverage delicious, cutlery luxurious, 0
divine service good, faculty knowledgable, 1
hygienics skanky, place safe, 0
place nice, ambiance excellent, 1
defrayal expensive, damage expensive, 1
trays loathsome, religious service not so helpful, 0
location good, service professional, 0
utensils unstinted, cutlery smart, 1
scene sad, euphony noisy, 1
defrayment low, payment method good, 1
ambiance memorable, waitresses good, 0
area grievous, property safe, 0
damage expensive, defrayment exaggerated, 1
main course revolting, beverage loathsome, 1
organisation not so helpful, price overpriced, 0
window dressing distasteful, lighting bad, 0
parking area narrow, reference far, 0
plates unstinting, eating utensil yucky, 0
bill of fare unappetizing, organization slow, 0
damage not too expensive, cost cheap, 1
place empty, utensils smart, 0
air bad taste, hall repellent, 0
salad very spicy, silverware plush, 0
staff well trained, piece of furniture uncomfortable, 0
region unsafe, area secure, 0
lighting cosy, air conditioner snug, 1
hygienics plush, drinking glass overgenerous, 1
staff quick, cashier likable, 1
preparation voluptuous, briny yum, 1
atmosphere depressing, country dark, 0
computer menu red-hot, damage cheap, 0
main good for you, property unavailable, 0
repast awful, waitresses fast, 0
payment method high, payment method expensive, 1
bath in bad shape, eating utensil wicked, 1
defrayal overstated, eating utensil greasy, 0
cashier grumpy, fares good for you, 0
service fast, server not so helpful, 0
price low, piece of furniture white clean, 0
place boring, ventilating system tolerable, 0
kitchen unsparing, glass big, 0
bathroom greasy, property far, 0
utensils bad, place bad, 0
window dressing revolting, accession fantabulous, 0
service high quality, divine service well-disposed, 1
payment method good, fare loathsome, 0
place impeccable, place life-threatening, 0
ventilating system outstanding, article of furniture bad, 0
address remote, sideboard sebaceous, 0
payment method fair, payment method not too expensive, 1
air bad taste, organization bad, 0
air enough, damage acceptable, 0
air conditioner uncomfortable, piece of furniture horrible, 1
region life-threatening, place nigh, 0
region trustable, location bad, 0
price acceptable, address near, 0
article of furniture unsparing, parking too-generous, 1
elbow room unsparing, parking lot poor, 0
area secure, piece of furniture plush, 0
spoonful bad, silverware stained, 1
reference far, region polluted, 1
dishes very clean, room clean, 1
silverware unstinted, place cosy, 0
property hard to find, music outstanding, 0
eating utensil stained, bath yucky, 1
lunch high quality, parking space safe, 0
organization fast, organization good, 1
faculty likable, payment method cheap, 0
cutlery poor, frontal in bad shape, 1
dishes oleaginous, facade not washed, 1
kitchen repellent, repast good for you, 0
dish ok, property usable, 0
parking area unavailable, property trustable, 0
speech touristy, place lively, 1
parking convenience hard to find, parking lot hard to find, 1
service likable, service high quality, 1
property uncommitted, cashier bad, 0
country near, environment uncomfortable, 0
religious service not so helpful, hygienics repellent, 0
location remote, area far, 1
leg good for you, dinner party high quality, 1
region remote, place far, 1
cuisine fantabulous, country unsecure, 0
music big, furniture dark, 1
main course well seasoned, tiffin ok, 1
glass shining, scene passable, 0
reference unsecure, preparation salubrious, 0
price dear, parking area uncommitted, 0
property dangerous, property far, 1
area trustable, sideboard not washed, 0
drink okay, fare high quality, 0
waitress very slow, waiters good, 0
defrayal overdone, location near, 0
air good, defrayal overpriced, 0
card salubrious, defrayment fair, 0
price expensive, parking lot narrow, 0
parking space uncommitted, parking lot poor, 0
fares unappetizing, salad insipid, 1
environment pleasant, property empty, 0
address bad, prices high, 0
gallus gallus high quality, area unsecure, 0
air conditioner sophisticated, line good, 0
way sebaceous, religious service not so helpful, 0
price low, drinks luscious, 0
country remote, place hard to find, 0
background dark, atmosphere terrible, 1
background tolerable, region bad, 0
parking lot hard to find, parking lot hard to find, 1
region grievous, hygiene distasteful, 0
address unsecure, waitress knowledgable, 0
cashier smiling, cashier well trained, 1
cashier professional, staff knowledgable, 1
cashier likable, staff not so helpful, 0
experience memorable, place overgenerous, 0
parking lot unavailable, decor fair to middling, 0
area remote, location unsafe, 1
tiffin luscious, speech racy, 0
parking space small, price overpriced, 0
waiter knowledgable, organisation likable, 1
address far, price not too expensive, 0
environment bad, air conditioning terrible, 1
line not professional, waitresses not professional, 1
entree good, food for thought awful, 0
meals good for you, solid food healthy, 1
waitress well-disposed, ambience fancy, 0
parking space safe, parking area empty, 1
cost good, cutlery impeccable, 0
drunkenness good for you, eating utensil luxurious, 0
price acceptable, defrayment affordable, 1
parking space free, defrayment low, 0
scope good, damage costly, 0
organization slow, property small, 0
boozing splendid, arm yum, 1
elbow room too-generous, utensils vivid, 1
prices overstated, terms high-priced, 1
lighting passable, euphony intimate, 1
payment not too expensive, defrayment not too expensive, 1
poulet succulent, entree fantabulous, 1
bath unsparing, organization big, 0
utensils washed, utensils washed, 1
tray repellent, ventilation system terrible, 0
scene big, defrayal high, 0
soup bad, repast repelling, 1
place enough, defrayment good, 0
drink repellant, food for thought big, 1
region popular, place poor, 0
area polluted, parking area poor, 0
experience boring, main course repelling, 0
damage fair, place useable, 0
payment not too expensive, toll not too expensive, 1
air conditioner bad taste, euphony informal, 0
waiters bad, server slow, 1
country grievous, parking space free, 0
country secure, place terrible, 0
location unsafe, prices not too expensive, 0
price cheap, air conditioner enough, 0
service knowledgable, eating utensil plush, 0
payment method overpriced, toll high, 1
religious service likable, ambiance horrible, 0
culinary art loathsome, access unappetizing, 1
country safe, parking area narrow, 0
organization good, solid food yum, 0
speech life-threatening, parking space unavailable, 0
parking lot hard to find, ventilation system nice, 0
organization well trained, service well trained, 1
prices high-priced, payment overdone, 1
faculty very slow, sideboard in bad shape, 0
parking lot poor, place hard to find, 1
price not too expensive, cashier likable, 0
location life-threatening, eating utensil overgenerous, 0
furniture terrible, parking lot small, 0
cost exaggerated, food for thought revolting, 0
parking lot available, sweet flavourless, 0
place safe, line likeable, 0
place touristy, location popular, 1
price good, spoon unstinting, 0
kitchen repellant, ambience comfortable, 0
piece of furniture big, experience bad, 0
property free, drink high quality, 0
poulet vapid, luncheon skanky, 1
ventilation system fair to middling, air calming, 1
ventilating system depressing, ambiance bad, 1
cost pricy, dishful impeccable, 0
chair overgenerous, glass unstinted, 1
dish flavorless, cashier not professional, 0
repast good, piece of furniture horrible, 0
experience tolerable, air conditioning great, 1
country remote, country far, 1
location far, property far, 1
lighting outstanding, place poor, 0
line not professional, plate bright, 0
air conditioning great, place dangerous, 0
parking area available, steak insipid, 0
hygienics unstinting, payment method expensive, 0
defrayment high-priced, damage expensive, 1
location life-threatening, background big, 0
cost high, piece of furniture sad, 0
address life-threatening, place loathly, 0
eating utensil lavish, room too-generous, 1
eating utensil poor, speech nigh, 0
service fast, property large, 0
service professional, service bad, 0
payment method low, drink awful, 0
tabular array repelling, article of furniture big, 1
ambiance fantabulous, air conditioner attractive, 1
address life-threatening, entree healthy, 0
fare good for you, price good, 0
line fast, cashier likable, 1
parking area free, property available, 1
place dark, area serious, 1
buffet unsparing, glasses unstinted, 1
parking lot empty, line high quality, 0
eating utensil smart, speech unsecure, 0
parking area uncommitted, parking area empty, 1
plate repellant, ventilation system depressing, 0
cost fair, parking space small, 0
carte du jour good, main dish excellent, 1
area secure, parking lot narrow, 0
place free, property free, 1
piece of furniture comfortable, air conditioning fantabulous, 1
parking area useable, place poor, 0
place useable, property big, 0
property hard to find, parking area small, 1
preparation repellant, drunkenness yummy, 0
piece of furniture crowded, article of furniture bad, 1
location good, waitress very slow, 0
boozing disgustful, tabular array in bad shape, 0
leg okay, computer address unsecure, 0
ambience passable, atmosphere first-class, 1
boozing flavorless, boozing toothsome, 0
region dangerous, area bad, 1
property empty, parking area usable, 1
area unsecure, hygienics bright, 0
place hard to find, parking lot narrow, 1
organisation not professional, meat succulent, 0
area unsecure, property big, 1
cooking salubrious, piece of furniture cosy, 0
frontage in bad shape, price high-priced, 0
parking area usable, place bad, 0
silverware in bad shape, server well trained, 0
ventilation system excellent, cashier fast, 0
afters unappetizing, dejeuner unappetizing, 1
country far, region remote, 1
defrayal overpriced, silverware wicked, 0
boozing good for you, property bad, 0
damage costly, parking very clean, 0
dejeuner first-class, meals luscious, 1
ventilating system fair to middling, ambience intimate, 1
region unsafe, property life-threatening, 1
cutlery yucky, chair in bad shape, 1
place dangerous, country popular, 0
article of furniture bad, ventilating system big, 1
reference unsecure, location dangerous, 1
organization not professional, place bad, 0
defrayment pricy, parking area large, 0
property repellant, environs terrible, 0
place large, property usable, 1
hygienics overgenerous, address nigh, 0
piece of furniture uncomfortable, furniture bad, 1
server big, atmosphere uncomfortable, 0
spoonful not washed, organisation not professional, 0
defrayment costly, organization grumpy, 0
table not washed, glass big, 1
background tolerable, knife repelling, 0
meal cold, accession loathly, 1
silverware shining, hygienics munificent, 1
subdivision good for you, salad healthy, 1
music depressing, toll overpriced, 0
country life-threatening, place remote, 1
environs bad taste, poulet perfectly cooked, 0
